user_id,created_at,company_id,language,activated_at,state
7074,2014-01-03T04:27:14Z,6748,indian,NA,pending
7075,2014-01-03T14:15:53Z,6749,english,NA,pending
7076,2014-01-03T08:54:51Z,7127,english,NA,pending
7077,2014-01-03T01:24:03Z,7227,german,2014-01-03T01:25:39Z,active
7078,2014-01-03T09:26:10Z,5,chinese,2014-01-03T09:27:41Z,active
7079,2014-01-03T18:19:59Z,233,english,NA,pending
7080,2014-01-03T16:17:41Z,6,english,2014-01-03T16:18:55Z,active
7081,2014-01-03T09:54:19Z,6272,spanish,NA,pending
7082,2014-01-03T11:01:34Z,6774,korean,2014-01-03T11:03:12Z,active
7083,2014-01-03T21:19:25Z,8718,english,2014-01-03T21:21:02Z,active
7084,2014-01-03T17:04:48Z,1,english,NA,pending
7085,2014-01-03T09:23:36Z,9056,english,NA,pending
7086,2014-01-03T20:46:26Z,6216,spanish,NA,pending
7087,2014-01-03T08:11:02Z,841,english,2014-01-03T08:12:45Z,active
7088,2014-01-03T07:50:35Z,2914,english,2014-01-03T07:51:51Z,active
7089,2014-01-03T23:10:22Z,5,english,2014-01-03T23:11:32Z,active
7090,2014-01-03T18:48:31Z,2,russian,NA,pending
7091,2014-01-03T02:23:51Z,18,english,2014-01-03T02:25:15Z,active
7092,2014-01-03T16:45:44Z,1,english,NA,pending
7093,2014-01-03T08:34:53Z,7499,english,2014-01-03T08:36:20Z,active
7094,2014-01-03T12:32:21Z,6471,english,2014-01-03T12:33:44Z,active
7095,2014-01-03T19:16:27Z,6589,english,NA,pending
7096,2014-01-03T05:26:26Z,34,english,2014-01-03T05:27:56Z,active
7097,2014-01-03T17:47:13Z,6915,indian,NA,pending
7098,2014-01-03T13:58:20Z,14,english,2014-01-03T13:59:50Z,active
7099,2014-01-03T06:04:50Z,6716,english,2014-01-03T06:06:16Z,active
7100,2014-01-03T11:02:31Z,6773,french,NA,pending
7101,2014-01-03T12:00:12Z,11412,portugese,NA,pending
7102,2014-01-03T14:15:11Z,2566,english,2014-01-03T14:16:40Z,active
7103,2014-01-03T13:18:03Z,8,english,2014-01-03T13:19:13Z,active
7104,2014-01-03T12:54:22Z,1,english,2014-01-03T12:55:40Z,active
7105,2014-01-03T11:03:22Z,32,korean,NA,pending
7106,2014-01-03T08:44:05Z,103,english,NA,pending
7107,2014-01-03T13:20:05Z,6206,english,2014-01-03T13:21:26Z,active
7108,2014-01-03T12:45:18Z,7599,english,NA,pending
7109,2014-01-03T17:11:58Z,3,spanish,2014-01-03T17:13:28Z,active
7110,2014-01-03T07:28:12Z,6186,english,2014-01-03T07:29:58Z,active
7111,2014-01-03T01:27:26Z,11888,english,2014-01-03T01:29:05Z,active
7112,2014-01-03T11:36:52Z,6626,english,2014-01-03T11:38:35Z,active
7113,2014-01-03T16:27:34Z,6,english,NA,pending
7114,2014-01-03T05:22:22Z,12594,english,2014-01-03T05:23:48Z,active
7115,2014-01-04T12:10:53Z,5,japanese,NA,pending
7116,2014-01-04T11:09:00Z,4668,english,NA,pending
7117,2014-01-04T10:24:59Z,3,spanish,NA,pending
7118,2014-01-04T05:04:23Z,1,english,2014-01-04T05:06:02Z,active
7119,2014-01-04T13:56:41Z,3704,english,NA,pending
7120,2014-01-04T15:27:53Z,854,english,2014-01-04T15:29:26Z,active
7121,2014-01-04T08:08:38Z,5701,chinese,2014-01-04T08:09:56Z,active
7122,2014-01-04T18:30:30Z,6616,english,2014-01-04T18:32:08Z,active
7123,2014-01-04T12:38:15Z,2745,italian,2014-01-04T12:39:55Z,active
7124,2014-01-04T14:58:12Z,6964,english,2014-01-04T14:59:44Z,active
7125,2014-01-04T16:27:19Z,8680,japanese,2014-01-04T16:28:43Z,active
7126,2014-01-05T17:26:10Z,10985,english,2014-01-05T17:27:48Z,active
7127,2014-01-05T13:54:27Z,5,english,2014-01-05T13:55:43Z,active
7128,2014-01-05T17:38:09Z,11470,english,NA,pending
7129,2014-01-05T10:59:38Z,10932,japanese,2014-01-05T11:01:03Z,active
7130,2014-01-05T10:02:54Z,169,english,2014-01-05T10:04:29Z,active
7131,2014-01-05T23:46:11Z,12374,french,2014-01-05T23:47:44Z,active
7132,2014-01-05T17:48:27Z,55,arabic,NA,pending
7133,2014-01-05T00:16:20Z,3740,english,2014-01-05T00:17:40Z,active
7134,2014-01-05T01:51:03Z,1500,japanese,NA,pending
7135,2014-01-05T16:03:42Z,4031,arabic,2014-01-05T16:05:19Z,active
7136,2014-01-05T19:13:27Z,2631,english,2014-01-05T19:14:59Z,active
7137,2014-01-06T10:16:57Z,10826,english,2014-01-06T10:18:21Z,active
7138,2014-01-06T12:06:35Z,29,japanese,NA,pending
7139,2014-01-06T17:02:08Z,6521,english,NA,pending
7140,2014-01-06T17:57:39Z,6022,english,2014-01-06T17:59:12Z,active
7141,2014-01-06T10:43:37Z,10888,french,NA,pending
7142,2014-01-06T16:02:46Z,42,indian,NA,pending
7143,2014-01-06T11:16:50Z,3,arabic,NA,pending
7144,2014-01-06T11:47:58Z,1,english,2014-01-06T11:49:50Z,active
7145,2014-01-06T19:26:15Z,4396,french,2014-01-06T19:27:36Z,active
7146,2014-01-06T18:06:26Z,12010,indian,2014-01-06T18:08:18Z,active
7147,2014-01-06T16:38:46Z,2036,english,NA,pending
7148,2014-01-06T20:15:32Z,10633,english,NA,pending
7149,2014-01-06T18:16:31Z,9856,portugese,2014-01-06T18:17:59Z,active
7150,2014-01-06T15:30:25Z,2,english,NA,pending
7151,2014-01-06T12:42:25Z,345,japanese,2014-01-06T12:43:53Z,active
7152,2014-01-06T13:44:21Z,7489,spanish,NA,pending
7153,2014-01-06T18:20:22Z,3311,english,NA,pending
7154,2014-01-06T14:18:37Z,8114,korean,2014-01-06T14:20:08Z,active
7155,2014-01-06T19:58:33Z,7652,japanese,2014-01-06T20:00:11Z,active
7156,2014-01-06T10:40:58Z,6108,french,NA,pending
7157,2014-01-06T15:33:57Z,2221,spanish,2014-01-06T15:35:22Z,active
7158,2014-01-06T16:27:04Z,622,english,NA,pending
7159,2014-01-06T11:59:51Z,11036,chinese,2014-01-06T12:01:24Z,active
7160,2014-01-06T08:46:06Z,3498,arabic,2014-01-06T08:47:45Z,active
7161,2014-01-06T10:13:45Z,490,spanish,NA,pending
7162,2014-01-06T11:04:49Z,13072,english,NA,pending
7163,2014-01-06T01:26:15Z,8196,english,2014-01-06T01:27:38Z,active
7164,2014-01-06T05:26:46Z,1,english,2014-01-06T05:28:31Z,active
7165,2014-01-06T07:33:29Z,9315,english,NA,pending
7166,2014-01-06T14:50:44Z,6390,japanese,NA,pending
7167,2014-01-06T15:12:43Z,4431,japanese,2014-01-06T15:14:14Z,active
7168,2014-01-06T13:45:39Z,9413,english,NA,pending
7169,2014-01-06T08:11:42Z,3048,indian,NA,pending
7170,2014-01-06T13:50:57Z,2,german,2014-01-06T13:52:30Z,active
7171,2014-01-06T20:43:43Z,2,english,2014-01-06T20:45:13Z,active
7172,2014-01-06T12:20:02Z,6413,english,NA,pending
7173,2014-01-06T16:19:43Z,4480,english,NA,pending
7174,2014-01-06T21:45:34Z,4121,german,NA,pending
7175,2014-01-06T14:20:41Z,3,english,NA,pending
7176,2014-01-06T18:57:16Z,290,english,2014-01-06T18:58:39Z,active
7177,2014-01-06T06:16:41Z,9574,german,NA,pending
7178,2014-01-06T23:21:29Z,9131,portugese,2014-01-06T23:23:10Z,active
7179,2014-01-06T18:29:06Z,2046,arabic,2014-01-06T18:30:37Z,active
7180,2014-01-07T06:47:18Z,445,english,NA,pending
7181,2014-01-07T01:40:32Z,8619,english,2014-01-07T01:41:46Z,active
7182,2014-01-07T07:05:17Z,11052,english,NA,pending
7183,2014-01-07T07:45:33Z,2874,english,2014-01-07T07:47:18Z,active
7184,2014-01-07T19:40:12Z,12498,spanish,2014-01-07T19:41:33Z,active
7185,2014-01-07T02:36:35Z,70,english,NA,pending
7186,2014-01-07T12:40:34Z,21,english,NA,pending
7187,2014-01-07T09:10:29Z,1,english,2014-01-07T09:11:50Z,active
7188,2014-01-07T09:42:05Z,1,arabic,2014-01-07T09:43:45Z,active
7189,2014-01-07T12:46:47Z,6407,english,NA,pending
7190,2014-01-07T23:43:04Z,4129,russian,2014-01-07T23:44:27Z,active
7191,2014-01-07T08:59:14Z,72,english,2014-01-07T09:00:49Z,active
7192,2014-01-07T08:42:34Z,9115,french,2014-01-07T08:44:05Z,active
7193,2014-01-07T17:39:30Z,3985,english,NA,pending
7194,2014-01-07T10:45:38Z,12343,french,NA,pending
7195,2014-01-07T11:04:09Z,12970,italian,2014-01-07T11:05:43Z,active
7196,2014-01-07T16:46:36Z,9004,english,NA,pending
7197,2014-01-07T09:52:32Z,5104,chinese,NA,pending
7198,2014-01-07T12:50:24Z,12658,english,2014-01-07T12:51:52Z,active
7199,2014-01-07T11:17:00Z,7421,english,2014-01-07T11:18:39Z,active
7200,2014-01-07T09:40:34Z,1800,english,2014-01-07T09:41:49Z,active
7201,2014-01-07T07:23:27Z,347,japanese,2014-01-07T07:24:46Z,active
7202,2014-01-07T16:06:47Z,19,english,2014-01-07T16:08:20Z,active
7203,2014-01-07T18:21:01Z,5694,english,NA,pending
7204,2014-01-07T15:25:41Z,6225,german,NA,pending
7205,2014-01-07T01:15:00Z,3,english,2014-01-07T01:16:14Z,active
7206,2014-01-07T05:32:29Z,8914,english,2014-01-07T05:34:06Z,active
7207,2014-01-07T04:57:01Z,8878,english,2014-01-07T04:58:33Z,active
7208,2014-01-07T13:59:18Z,313,english,2014-01-07T14:00:53Z,active
7209,2014-01-07T17:49:10Z,10724,english,2014-01-07T17:50:39Z,active
7210,2014-01-07T15:11:26Z,8318,english,2014-01-07T15:12:43Z,active
7211,2014-01-07T15:24:09Z,3392,english,2014-01-07T15:25:31Z,active
7212,2014-01-07T05:59:34Z,1,chinese,NA,pending
7213,2014-01-07T14:11:54Z,6,french,2014-01-07T14:13:35Z,active
7214,2014-01-07T12:28:26Z,401,indian,2014-01-07T12:29:39Z,active
7215,2014-01-07T13:14:35Z,1215,russian,2014-01-07T13:16:22Z,active
7216,2014-01-07T11:06:18Z,2,arabic,2014-01-07T11:07:40Z,active
7217,2014-01-07T20:03:46Z,7001,english,NA,pending
7218,2014-01-07T16:13:47Z,8709,english,2014-01-07T16:15:17Z,active
7219,2014-01-07T12:40:20Z,538,korean,NA,pending
7220,2014-01-07T16:40:37Z,2,english,2014-01-07T16:42:15Z,active
7221,2014-01-07T13:29:47Z,2881,spanish,NA,pending
7222,2014-01-07T13:21:30Z,1574,german,2014-01-07T13:22:59Z,active
7223,2014-01-07T22:54:00Z,6473,english,NA,pending
7224,2014-01-07T17:18:21Z,5897,japanese,2014-01-07T17:19:37Z,active
7225,2014-01-07T17:53:12Z,11847,english,NA,pending
7226,2014-01-07T02:51:17Z,3,english,NA,pending
7227,2014-01-07T19:35:15Z,8115,spanish,2014-01-07T19:36:52Z,active
7228,2014-01-07T15:05:43Z,9767,russian,2014-01-07T15:07:16Z,active
7229,2014-01-07T10:57:04Z,162,german,2014-01-07T10:58:51Z,active
7230,2014-01-08T11:58:03Z,7778,english,2014-01-08T11:59:11Z,active
7231,2014-01-08T17:24:06Z,2210,english,2014-01-08T17:25:37Z,active
7232,2014-01-08T14:29:04Z,19,russian,2014-01-08T14:30:31Z,active
7233,2014-01-08T19:04:48Z,12829,english,NA,pending
7234,2014-01-08T06:42:39Z,398,japanese,NA,pending
7235,2014-01-08T18:55:58Z,1,english,2014-01-08T18:57:30Z,active
7236,2014-01-08T07:11:36Z,12612,french,NA,pending
7237,2014-01-08T16:02:43Z,10552,korean,NA,pending
7238,2014-01-08T11:25:48Z,532,french,2014-01-08T11:27:17Z,active
7239,2014-01-08T16:26:49Z,11968,french,2014-01-08T16:27:52Z,active
7240,2014-01-08T09:15:34Z,2530,english,NA,pending
7241,2014-01-08T10:14:57Z,8634,arabic,2014-01-08T10:16:31Z,active
7242,2014-01-08T16:24:50Z,2,indian,NA,pending
7243,2014-01-08T00:21:02Z,12592,english,2014-01-08T00:22:07Z,active
7244,2014-01-08T07:19:57Z,10204,french,NA,pending
7245,2014-01-08T03:10:16Z,10139,english,2014-01-08T03:11:37Z,active
7246,2014-01-08T18:28:12Z,3045,english,NA,pending
7247,2014-01-08T02:53:55Z,8272,german,NA,pending
7248,2014-01-08T18:45:12Z,101,chinese,NA,pending
7249,2014-01-08T14:20:37Z,8,english,2014-01-08T14:22:10Z,active
7250,2014-01-08T16:49:24Z,11043,english,2014-01-08T16:50:51Z,active
7251,2014-01-08T15:11:46Z,128,english,NA,pending
7252,2014-01-08T09:07:04Z,592,english,2014-01-08T09:08:32Z,active
7253,2014-01-08T15:10:20Z,2894,english,NA,pending
7254,2014-01-08T10:50:46Z,2355,spanish,NA,pending
7255,2014-01-08T21:15:44Z,630,chinese,NA,pending
7256,2014-01-08T10:32:31Z,6,german,NA,pending
7257,2014-01-08T13:17:52Z,8,english,NA,pending
7258,2014-01-08T13:38:33Z,883,japanese,NA,pending
7259,2014-01-08T14:43:38Z,2301,spanish,2014-01-08T14:44:51Z,active
7260,2014-01-08T14:50:55Z,6166,english,2014-01-08T14:52:24Z,active
7261,2014-01-08T12:27:16Z,265,arabic,2014-01-08T12:28:30Z,active
7262,2014-01-08T17:33:55Z,3512,english,NA,pending
7263,2014-01-08T09:32:38Z,7,english,2014-01-08T09:34:12Z,active
7264,2014-01-08T18:36:21Z,6,japanese,2014-01-08T18:37:49Z,active
7265,2014-01-08T12:15:24Z,351,indian,NA,pending
7266,2014-01-08T14:42:42Z,1,chinese,NA,pending
7267,2014-01-08T15:48:09Z,3418,portugese,2014-01-08T15:49:43Z,active
7268,2014-01-08T08:50:46Z,11428,english,2014-01-08T08:52:11Z,active
7269,2014-01-08T18:20:39Z,8052,english,NA,pending
7270,2014-01-08T20:41:39Z,1659,french,NA,pending
7271,2014-01-08T12:55:11Z,2159,japanese,NA,pending
7272,2014-01-08T11:09:56Z,114,french,2014-01-08T11:11:25Z,active
7273,2014-01-08T10:47:20Z,211,french,NA,pending
7274,2014-01-09T07:12:47Z,2796,russian,2014-01-09T07:14:08Z,active
7275,2014-01-09T18:40:21Z,8,english,2014-01-09T18:41:36Z,active
7276,2014-01-09T17:58:18Z,158,spanish,2014-01-09T17:59:46Z,active
7277,2014-01-09T07:38:26Z,12390,russian,NA,pending
7278,2014-01-09T16:47:23Z,8948,english,2014-01-09T16:48:52Z,active
7279,2014-01-09T10:01:22Z,10622,french,2014-01-09T10:03:00Z,active
7280,2014-01-09T22:14:11Z,610,chinese,NA,pending
7281,2014-01-09T14:30:56Z,9695,english,2014-01-09T14:32:33Z,active
7282,2014-01-09T13:07:22Z,11753,english,2014-01-09T13:08:32Z,active
7283,2014-01-09T19:41:55Z,5,arabic,2014-01-09T19:43:22Z,active
7284,2014-01-09T12:33:27Z,13,english,2014-01-09T12:35:04Z,active
7285,2014-01-09T13:06:17Z,2900,french,NA,pending
7286,2014-01-09T18:22:26Z,2,spanish,NA,pending
7287,2014-01-09T09:09:07Z,7940,english,2014-01-09T09:10:32Z,active
7288,2014-01-09T23:26:50Z,12549,english,2014-01-09T23:28:11Z,active
7289,2014-01-09T00:13:09Z,11363,english,NA,pending
7290,2014-01-09T13:09:01Z,384,portugese,2014-01-09T13:10:30Z,active
7291,2014-01-09T10:50:10Z,4343,japanese,NA,pending
7292,2014-01-09T19:32:11Z,7079,french,NA,pending
7293,2014-01-09T12:14:25Z,8665,english,2014-01-09T12:15:55Z,active
7294,2014-01-09T11:27:28Z,275,german,2014-01-09T11:28:49Z,active
7295,2014-01-09T19:16:53Z,8,japanese,2014-01-09T19:18:27Z,active
7296,2014-01-09T13:07:03Z,9758,english,NA,pending
7297,2014-01-09T11:22:54Z,1490,french,2014-01-09T11:24:15Z,active
7298,2014-01-09T19:40:42Z,1,spanish,NA,pending
7299,2014-01-09T00:25:27Z,3,english,NA,pending
7300,2014-01-09T08:34:27Z,27,chinese,2014-01-09T08:35:52Z,active
7301,2014-01-09T09:45:00Z,10,italian,2014-01-09T09:46:29Z,active
7302,2014-01-09T02:58:02Z,1610,japanese,NA,pending
7303,2014-01-09T14:38:25Z,6633,french,NA,pending
7304,2014-01-09T12:39:08Z,6756,indian,2014-01-09T12:40:51Z,active
7305,2014-01-09T08:32:51Z,97,english,NA,pending
7306,2014-01-10T17:13:13Z,80,german,NA,pending
7307,2014-01-10T14:56:58Z,4076,french,NA,pending
7308,2014-01-10T05:23:51Z,11613,chinese,2014-01-10T05:25:12Z,active
7309,2014-01-10T13:35:01Z,8,english,NA,pending
7310,2014-01-10T07:34:46Z,8251,spanish,NA,pending
7311,2014-01-10T14:12:27Z,1162,english,NA,pending
7312,2014-01-10T17:34:55Z,50,english,2014-01-10T17:36:29Z,active
7313,2014-01-10T10:34:30Z,12479,english,NA,pending
7314,2014-01-10T03:16:03Z,9633,japanese,2014-01-10T03:17:03Z,active
7315,2014-01-10T07:58:20Z,6062,italian,NA,pending
7316,2014-01-10T07:25:51Z,3,english,2014-01-10T07:27:06Z,active
7317,2014-01-10T12:07:47Z,33,spanish,2014-01-10T12:09:20Z,active
7318,2014-01-10T15:15:14Z,12477,japanese,NA,pending
7319,2014-01-10T13:59:15Z,818,japanese,2014-01-10T14:00:43Z,active
7320,2014-01-10T11:27:42Z,6841,spanish,2014-01-10T11:29:17Z,active
7321,2014-01-10T17:14:39Z,10673,english,2014-01-10T17:15:56Z,active
7322,2014-01-10T02:06:42Z,1,korean,2014-01-10T02:08:06Z,active
7323,2014-01-10T10:24:51Z,7569,french,2014-01-10T10:26:13Z,active
7324,2014-01-10T16:02:37Z,5173,english,NA,pending
7325,2014-01-10T08:43:26Z,3,chinese,2014-01-10T08:44:50Z,active
7326,2014-01-10T22:52:13Z,10419,arabic,2014-01-10T22:53:47Z,active
7327,2014-01-10T09:09:13Z,1,spanish,NA,pending
7328,2014-01-10T11:08:12Z,11383,english,2014-01-10T11:09:51Z,active
7329,2014-01-10T21:55:26Z,12562,english,NA,pending
7330,2014-01-10T18:19:33Z,13114,english,2014-01-10T18:21:18Z,active
7331,2014-01-10T13:10:44Z,140,english,NA,pending
7332,2014-01-10T05:26:33Z,6,french,NA,pending
7333,2014-01-10T16:24:45Z,6813,german,2014-01-10T16:26:09Z,active
7334,2014-01-10T17:17:24Z,5439,japanese,2014-01-10T17:19:04Z,active
7335,2014-01-10T09:45:52Z,11974,japanese,NA,pending
7336,2014-01-10T12:57:52Z,9622,english,NA,pending
7337,2014-01-10T07:44:36Z,5663,english,NA,pending
7338,2014-01-10T15:11:57Z,9889,french,NA,pending
7339,2014-01-10T01:34:17Z,159,english,2014-01-10T01:35:47Z,active
7340,2014-01-10T12:01:40Z,10182,french,2014-01-10T12:02:59Z,active
7341,2014-01-10T22:56:32Z,10847,german,2014-01-10T22:57:43Z,active
7342,2014-01-10T10:03:11Z,6300,french,NA,pending
7343,2014-01-10T03:30:16Z,8868,german,NA,pending
7344,2014-01-10T08:37:37Z,652,english,NA,pending
7345,2014-01-11T10:58:34Z,1,indian,NA,pending
7346,2014-01-11T15:00:00Z,12863,arabic,2014-01-11T15:01:06Z,active
7347,2014-01-11T10:59:47Z,2112,english,NA,pending
7348,2014-01-11T06:14:22Z,12505,german,NA,pending
7349,2014-01-11T05:57:41Z,9235,arabic,2014-01-11T05:59:23Z,active
7350,2014-01-11T19:53:51Z,137,french,2014-01-11T19:55:03Z,active
7351,2014-01-11T13:24:40Z,975,english,2014-01-11T13:26:27Z,active
7352,2014-01-11T16:41:27Z,5438,english,2014-01-11T16:43:26Z,active
7353,2014-01-11T17:12:15Z,11826,english,NA,pending
7354,2014-01-11T13:36:44Z,15,english,2014-01-11T13:38:18Z,active
7355,2014-01-11T17:10:50Z,2686,english,2014-01-11T17:12:09Z,active
7356,2014-01-11T13:38:11Z,371,german,2014-01-11T13:39:42Z,active
7357,2014-01-11T17:58:32Z,3428,english,NA,pending
7358,2014-01-12T19:03:28Z,141,english,2014-01-12T19:05:06Z,active
7359,2014-01-12T12:16:02Z,11145,english,NA,pending
7360,2014-01-12T18:33:36Z,1877,english,NA,pending
7361,2014-01-12T18:51:45Z,1876,spanish,2014-01-12T18:53:15Z,active
7362,2014-01-12T15:21:18Z,5928,english,NA,pending
7363,2014-01-12T21:36:55Z,9665,english,NA,pending
7364,2014-01-12T14:56:15Z,12869,english,2014-01-12T14:57:49Z,active
7365,2014-01-12T08:59:47Z,426,english,NA,pending
7366,2014-01-12T13:42:23Z,34,spanish,NA,pending
7367,2014-01-12T14:12:26Z,73,english,NA,pending
7368,2014-01-12T12:18:48Z,1031,english,2014-01-12T12:20:10Z,active
7369,2014-01-13T16:59:40Z,4552,english,NA,pending
7370,2014-01-13T11:53:54Z,4462,english,2014-01-13T11:55:15Z,active
7371,2014-01-13T08:26:30Z,10686,spanish,2014-01-13T08:28:17Z,active
7372,2014-01-13T13:09:39Z,5,portugese,2014-01-13T13:11:03Z,active
7373,2014-01-13T04:54:21Z,3,english,NA,pending
7374,2014-01-13T14:22:10Z,547,french,NA,pending
7375,2014-01-13T16:46:31Z,3104,japanese,NA,pending
7376,2014-01-13T22:03:24Z,2166,russian,2014-01-13T22:04:45Z,active
7377,2014-01-13T11:04:11Z,4,russian,NA,pending
7378,2014-01-13T16:52:56Z,1215,french,2014-01-13T16:54:16Z,active
7379,2014-01-13T12:34:23Z,8563,english,NA,pending
7380,2014-01-13T18:01:40Z,11904,arabic,NA,pending
7381,2014-01-13T10:53:52Z,1417,japanese,2014-01-13T10:55:13Z,active
7382,2014-01-13T17:25:05Z,6,french,NA,pending
7383,2014-01-13T11:39:24Z,6628,english,NA,pending
7384,2014-01-13T09:31:24Z,154,chinese,2014-01-13T09:32:46Z,active
7385,2014-01-13T07:51:48Z,1246,english,2014-01-13T07:53:22Z,active
7386,2014-01-13T11:43:39Z,2734,arabic,NA,pending
7387,2014-01-13T09:29:52Z,7,english,NA,pending
7388,2014-01-13T07:31:46Z,24,english,NA,pending
7389,2014-01-13T17:27:33Z,1521,english,NA,pending
7390,2014-01-13T09:53:21Z,2,portugese,NA,pending
7391,2014-01-13T14:08:15Z,6479,arabic,2014-01-13T14:09:39Z,active
7392,2014-01-13T16:06:21Z,299,german,2014-01-13T16:07:54Z,active
7393,2014-01-13T18:18:00Z,25,french,NA,pending
7394,2014-01-13T15:24:09Z,1503,english,2014-01-13T15:25:31Z,active
7395,2014-01-13T12:19:37Z,12048,english,2014-01-13T12:20:57Z,active
7396,2014-01-13T14:40:59Z,5,english,2014-01-13T14:42:15Z,active
7397,2014-01-13T14:26:52Z,1353,english,2014-01-13T14:28:09Z,active
7398,2014-01-13T12:34:11Z,11011,arabic,NA,pending
7399,2014-01-13T14:56:58Z,7896,german,2014-01-13T14:58:29Z,active
7400,2014-01-13T13:35:27Z,1,italian,NA,pending
7401,2014-01-13T11:46:57Z,10738,russian,NA,pending
7402,2014-01-13T11:09:10Z,3283,english,NA,pending
7403,2014-01-13T08:09:53Z,37,portugese,NA,pending
7404,2014-01-13T02:16:56Z,10808,japanese,2014-01-13T02:18:31Z,active
7405,2014-01-13T18:40:28Z,4,english,NA,pending
7406,2014-01-13T20:13:22Z,13144,english,2014-01-13T20:14:39Z,active
7407,2014-01-13T11:32:58Z,8918,english,NA,pending
7408,2014-01-13T10:31:32Z,70,spanish,2014-01-13T10:33:02Z,active
7409,2014-01-14T12:11:26Z,10301,english,2014-01-14T12:12:49Z,active
7410,2014-01-14T03:16:35Z,1,spanish,NA,pending
7411,2014-01-14T20:45:21Z,4494,german,2014-01-14T20:46:52Z,active
7412,2014-01-14T10:45:46Z,6486,russian,2014-01-14T10:47:21Z,active
7413,2014-01-14T08:59:25Z,2611,english,NA,pending
7414,2014-01-14T16:05:27Z,4186,japanese,2014-01-14T16:06:45Z,active
7415,2014-01-14T11:51:16Z,37,english,NA,pending
7416,2014-01-14T09:17:09Z,601,german,NA,pending
7417,2014-01-14T10:36:02Z,10,english,NA,pending
7418,2014-01-14T20:21:16Z,12,german,NA,pending
7419,2014-01-14T09:40:41Z,21,english,NA,pending
7420,2014-01-14T12:12:33Z,11499,english,NA,pending
7421,2014-01-14T18:18:14Z,6962,english,NA,pending
7422,2014-01-14T17:41:10Z,137,spanish,2014-01-14T17:42:34Z,active
7423,2014-01-14T09:18:49Z,6980,russian,NA,pending
7424,2014-01-14T10:39:07Z,2041,german,NA,pending
7425,2014-01-14T18:02:27Z,4289,chinese,2014-01-14T18:04:02Z,active
7426,2014-01-14T11:41:25Z,2,spanish,2014-01-14T11:43:20Z,active
7427,2014-01-14T17:45:07Z,74,spanish,NA,pending
7428,2014-01-14T00:12:53Z,23,italian,NA,pending
7429,2014-01-14T01:50:20Z,1200,arabic,2014-01-14T01:51:40Z,active
7430,2014-01-14T11:49:52Z,10445,arabic,NA,pending
7431,2014-01-14T21:09:46Z,8510,french,NA,pending
7432,2014-01-14T02:21:22Z,7211,chinese,NA,pending
7433,2014-01-14T13:38:20Z,5813,korean,NA,pending
7434,2014-01-14T17:46:29Z,4758,english,2014-01-14T17:47:49Z,active
7435,2014-01-14T10:12:04Z,4544,japanese,NA,pending
7436,2014-01-14T07:20:42Z,5819,english,2014-01-14T07:22:18Z,active
7437,2014-01-14T17:04:41Z,11592,spanish,NA,pending
7438,2014-01-14T17:11:32Z,8415,indian,NA,pending
7439,2014-01-14T16:51:15Z,11345,japanese,2014-01-14T16:52:34Z,active
7440,2014-01-14T14:26:18Z,2,english,2014-01-14T14:27:55Z,active
7441,2014-01-14T17:45:42Z,146,english,NA,pending
7442,2014-01-14T16:53:23Z,1,english,2014-01-14T16:54:48Z,active
7443,2014-01-14T08:55:55Z,4373,french,NA,pending
7444,2014-01-14T08:32:33Z,6048,spanish,2014-01-14T08:34:20Z,active
7445,2014-01-15T17:37:45Z,58,english,2014-01-15T17:39:04Z,active
7446,2014-01-15T18:43:38Z,10858,french,NA,pending
7447,2014-01-15T16:37:08Z,3,japanese,NA,pending
7448,2014-01-15T20:22:19Z,11929,german,2014-01-15T20:23:37Z,active
7449,2014-01-15T13:09:32Z,258,arabic,2014-01-15T13:10:59Z,active
7450,2014-01-15T07:56:01Z,9801,japanese,2014-01-15T07:57:36Z,active
7451,2014-01-15T15:35:47Z,12530,english,2014-01-15T15:37:25Z,active
7452,2014-01-15T16:05:42Z,2,german,2014-01-15T16:07:08Z,active
7453,2014-01-15T17:09:21Z,7474,japanese,NA,pending
7454,2014-01-15T14:00:59Z,4299,english,2014-01-15T14:02:47Z,active
7455,2014-01-15T16:20:48Z,8704,spanish,2014-01-15T16:22:16Z,active
7456,2014-01-15T14:46:53Z,9609,english,2014-01-15T14:48:20Z,active
7457,2014-01-15T12:57:03Z,12201,english,NA,pending
7458,2014-01-15T01:08:05Z,38,english,NA,pending
7459,2014-01-15T18:20:54Z,3798,english,NA,pending
7460,2014-01-15T10:23:09Z,12419,italian,NA,pending
7461,2014-01-15T09:25:16Z,375,german,2014-01-15T09:26:58Z,active
7462,2014-01-15T14:38:27Z,3110,arabic,NA,pending
7463,2014-01-15T14:24:52Z,130,spanish,2014-01-15T14:26:04Z,active
7464,2014-01-15T17:06:13Z,10,english,NA,pending
7465,2014-01-15T14:32:57Z,61,spanish,NA,pending
7466,2014-01-15T13:07:53Z,10928,spanish,2014-01-15T13:09:32Z,active
7467,2014-01-15T19:36:57Z,1,english,2014-01-15T19:38:29Z,active
7468,2014-01-15T08:02:56Z,3632,english,2014-01-15T08:04:26Z,active
7469,2014-01-15T18:02:29Z,15,russian,2014-01-15T18:03:52Z,active
7470,2014-01-15T11:35:27Z,6,english,NA,pending
7471,2014-01-15T08:16:33Z,9434,english,2014-01-15T08:18:15Z,active
7472,2014-01-15T23:25:34Z,2979,portugese,2014-01-15T23:27:03Z,active
